tarih,adres,aciklama
10/01/2017,/e-talep-modulu-2017-yili-okulkurum-tasinir-talep-girisleri/duyuru/12695,E-Talep modülü 2017 Yılı Okul/Kurum Taşınır Talep Girişleri  
29/12/2016,http://ikgm.meb.gov.tr/www/2017-ocak-ayi-ogretmenlerin-aile-birligi-saglik-can-guvenligi-mazeretleri-ve-engellilik-durumu-ile-diger-nedenlere-bagli-yer-degistirme-duyurusu/icerik/695,"2017 Ocak Ayı Öğretmenlerin Aile Birliği, Sağlık, Can Güvenliği Mazeretleri Ve Engellilik Durumu İle Diğer Nedenlere Bağlı Yer Değiştirme Duyurusu "
28/12/2016,http://sgb.meb.gov.tr/meb_iys_dosyalar/2016_12/28033129_2017_meb_is_takvimiweb_sayfasi.pdf,MEB 2017 Yılı İş Takvimi 
16/12/2016,http://odsgm.meb.gov.tr/kurslar/,Ara Sınıflar İçin Değerlendirme Sınavı 
15/12/2016,http://tkb.meb.gov.tr/meb_iys_dosyalar/2016_12/14092544_mulakat_ve_atama_kilavuzu.pdf,Bakanlık Maarif Müfettişi Mülakat Kılavuzu 
14/12/2016,/sistem-bakim-calismasi/duyuru/12530,Sistem Bakım Çalışması 
09/12/2016,https://www.tbmm.gov.tr/sirasayi/donem26/yil01/ss399.pdf,Aile Bütünlüğünü Olumsuz Etkileyen Unsurlar ile Boşanma Olaylarının Araştırılması ve Aile Kurumunun Güçlendirilmesi İle İlgili Rapor 
06/12/2016,http://ikgm.meb.gov.tr/www/gorevde-yukselme-ek-atama-sonucu-olusan-taban-puanlar/icerik/692,Görevde Yükselme Ek Atama sonucu Oluşan Taban Puanlar 
01/12/2016,http://ikgm.meb.gov.tr/www/gorevde-yukselme-ek-atama-sonuclari/icerik/690,Görevde Yükselme Ek Atama Sonuçları 
30/11/2016,http://odsgm.meb.gov.tr/meb_iys_dosyalar/2016_11/30031754_timss_2015_ulusal_fen_mat_raporu.pdf,TIMSS 2015 Ulusal Matematik ve Fen Ön Raporu 
28/11/2016,http://ogm.meb.gov.tr/www/mill-egitim-bakanligina-bagli-resmi-okullarda-yatililik-bursluluk-sosyal-yardimlar-ve-okul-pansiyonlari-yonetmeligi-yayimlandi/icerik/511,"Millî Eğitim Bakanlığına Bağlı Resmi Okullarda Yatılılık, Bursluluk, Sosyal Yardımlar Ve Okul Pansiyonları Yönetmeliği Yayımlandı "
18/11/2016,http://ikgm.meb.gov.tr/www/kurumlar-arasi-ve-kurum-ici-naklen-3713-sayili-terorle-mucadele-kanunu-kapsaminda-ogretmenlik-2-asama-basvuru-duyurusu/icerik/687,Kurumlar Arası Ve Kurum İçi Naklen 3713 Sayılı Terörle Mücadele Kanunu Kapsamında Öğretmenlik 2. Aşama Başvuru Duyurusu 
11/11/2016,http://sgb.meb.gov.tr/www/egitim-ve-ogretimde-yenilikcilik-odulleri-bolge-odulune-layik-gorulen-calismalar/icerik/244,Eğitim ve Öğretimde Yenilikçilik Ödülleri Bölge Ödülüne Layık Görülen Çalışmalar 
08/11/2016,http://yyegm.meb.gov.tr/www/2016-ylsy-sozlu-sinava-cagrilmaya-hak-kazanan-adaylar-aciklanmistir/icerik/173,2016 YLSY - Sözlü Sınava Çağrılmaya Hak Kazanan Adaylar Açıklandı 
21/10/2016,http://oygm.meb.gov.tr/www/asli-ogretmenlige-gecis-sinavina-yonelik-duyuru/icerik/359,Asli Öğretmenliğe Geçiş Sınavına Yönelik Duyuru 
20/10/2016,http://yyegm.meb.gov.tr/www/meb-2016-ylsy-burs-basvurulari-hakkinda-duyuru/icerik/169,MEB 2016 YLSY Burs Başvuruları Hakkında Duyuru 
13/10/2016,http://oygm.meb.gov.tr/www/18-aralikta-yapilacak-asli-ogretmenlige-gecis-sinav-kilavuzu/icerik/357,Asli Öğretmenliğe Geçiş Sınav Kılavuzu (18 Aralık 2016) 
27/09/2016,http://basvurular.meb.gov.tr/bsv2_4/ookeod/,Eğitim ve Öğretim Desteği Ek Yerleştirme Sonuçları İlanı 
20/09/2016,http://basvurular.meb.gov.tr/bsv2_4/ookeod/,Eğitim ve Öğretim Desteği Yerleştirme Sonuçları  
19/09/2016,http://odsgm.meb.gov.tr/www/dizgioperatoruunvanlisozlesmeli4baliminailiskinduyuru/icerik/173,Foto Dizgi Operatörü Alım Duyurusu 
09/09/2016,http://ikgm.meb.gov.tr/www/ogretmenlerin-2016-yili-il-ici-ve-iller-arasi-istege-bagli-yer-degistirme-sonuclari/icerik/663,Öğretmenlerin 2016 Yılı İl İçi ve İller Arası İsteğe Bağlı Yer Değiştirme Sonuçları 
08/09/2016,http://ikgm.meb.gov.tr/www/ogretmenlerin-2016-yaz-tatili-aile-birligi-saglik-can-guvenligi-mazeretleri-ve-engellilik-durumu-ile-diger-nedenlere-bagli-yer-degistirme-ek-degerlendirme-sonuclari/icerik/661,"Öğretmenlerin 2016 Yaz Tatili Aile Birliği, Sağlık, Can Güvenliği Mazeretleri Ve Engellilik Durumu İle Diğer Nedenlere Bağlı Yer Değiştirme Ek Değerlendirme Sonuçları "
06/09/2016,http://ikgm.meb.gov.tr/www/dershaneler-ile-ogrenci-etut-egitim-merkezlerinde-gorev-yapan-egitim-personelinin-sozlesmeli-ogretmenlik-icin-basvuru-ve-atama-duyurusu/icerik/659,Dershaneler İle Öğrenci Etüt Eğitim Merkezlerinde Görev Yapan Eğitim Personelinin Sözleşmeli Öğretmenlik İçin Başvuru ve Atama Duyurusu 
05/09/2016,http://ikgm.meb.gov.tr/www/sozlesmeli-ogretmenlik-kpssp121-icin-on-basvuru/icerik/658,Sözleşmeli Öğretmenlik (KPSSP121) İçin Ön Başvuru  
05/09/2016,http://www.meb.gov.tr/meb_iys_dosyalar/2016_09/05024801_teviktenyararlananokullar.xlsx,2016-2017 Eğitim ve Öğretim Desteğinden Yararlanmaya Hak Kazanan Özel Okul Listesi 
05/09/2016,http://basvurular.meb.gov.tr/bsv2_4/ookeod/,2016-2017 Eğitim ve Öğretim Desteği Tercih İşlemi Yapmaya Hak Kazanan Öğrencilerin Tercih Puanları 
26/08/2016,http://personel.meb.gov.tr/www/20161-ekpss-kapsaminda-bakanligimiz-tasra-teskilati-kadrolarina-yerlestirilen-adaylara-iliskin-duyuru/icerik/654,2016/1 EKPSS  Kapsamında Bakanlığımız Taşra Teşkilatı Kadrolarına Yerleştirilen Adaylara İlişkin Duyuru 
25/08/2016,http://ikgm.meb.gov.tr/www/ogretmenlerin-2016-eylul-il-ici-ve-iller-arasi-istege-bagli-yer-degistirme-duyurusu/icerik/653,Öğretmenlerin 2016 Eylül İl İçi Ve İller Arası İsteğe Bağlı Yer Değiştirme Duyurusu 
23/08/2016,http://odsgm.meb.gov.tr/kurslar/kilavuz.aspx,DESTEKLEME VE YETİŞTİRME KURSLARI e-KILAVUZU 
23/08/2016,https://mebbis.meb.gov.tr/,Müdür Başyardımcılığı / Yardımcılığı Görevlendirme Tercih İşlemleri 
05/09/2016,http://personel.meb.gov.tr/www/ogretmenlerin-2016-yili-yaz-tatili-aile-birligi-saglik-can-guvenligi-mazeretleri-bagli-yer-degistirmelerin-basvuru-suresinin-uzatilmasina-iliskin-aciklama/icerik/651,"Öğretmenlerin 2016 Yılı Yaz Tatili Aile Birliği, Sağlık, Can Güvenliği Mazeretleri Bağlı Yer Değiştirmelerin Başvuru Süresinin Uzatılmasına İlişkin Açıklama "
12/08/2016,http://ookgm.meb.gov.tr/meb_iys_dosyalar/2016_08/11065834_20162017_ogretim_yili_egitim_ve_ogretim_destegi_basvuru_ve_yerlestirme_ekilavuzu.pdf,2016-2017 Öğretim Yılı  Eğitim ve Öğretim Desteği Başvuru ve Yerleştirme e-Kılavuzu 
05/08/2016,/sozlesmeli-ogretmenlige-basvuru-ve-alimi-duyurusu/duyuru/11657,SÖZLEŞMELİ ÖĞRETMENLİĞE BAŞVURU VE ALIMI DUYURUSU 
29/07/2016,http://ikgm.meb.gov.tr/www/ogretmenlerin-2016-yaz-tatili-aile-birligi-saglik-can-guvenligi-mazeretleri-ve-engellilik-durumu-ile-diger-nedenlere-bagli-yer-degistirme-duyurusu/icerik/642,"2016 Yaz Dönemi Öğretmenlerin Aile Birliği, Sağlık, Can Güvenliği Mazeretleri ve Engellilik Durumu ile Diğer Nedenlere Bağlı Yer Değiştirme Duyurusu "
27/07/2016,http://yyegm.meb.gov.tr/www/yurt-disinda-gorevlendirilecek-ogretmenlere-yonelik-yapilmasi-planlanan-temsil-yetenegi-mulakati-hakkinda-duyuru/icerik/158,Yurt Dışında Görevlendirilecek Öğretmenlere Yönelik Yapılması Planlanan Temsil Yeteneği Mülakatının Ertelenmesi Hakkında Duyuru 
22/07/2016,/adalet-bakanligi-cte-sinav-erteleme-duyurusu/duyuru/11593,Adalet Bakanlığı (CTE) Sınav Erteleme Duyurusu  
19/07/2016,/taziye-mesaji/duyuru/11563,Taziye Mesajı 
18/07/2016,http://ikgm.meb.gov.tr/www/kpss-20161-yerlestirmelerinde-bakanligimiz-tasra-teskilati-avukat-kadrosuna-yerlestirilen-adaylara-iliskin-duyuru/icerik/636,Bakanlığımız Taşra Teşkilatı Avukat Kadrosuna Yerleştirilen Adaylara İlişkin Duyuru 
16/07/2016,/mill-egitim-bakanligi8217ndan-duyuru/duyuru/11547,Millî Eğitim Bakanlığı’ndan Duyuru 
16/07/2016,http://odsgm.meb.gov.tr/www/erteleme/icerik/162,Sınav Erteleme Duyurusu 
11/07/2016,https://ikgm.meb.gov.tr/www/2016-agustos-ayi-ogretmenlerin-aile-birligi-saglik-can-guvenligi-mazeretleri-ve-engellilik-durumu-ile-diger-nedenlere-bagli-yer-degistirme-takvimine-iliskin-duyuru/icerik/634,"2016 Ağustos Ayı Öğretmenlerin Aile Birliği, Sağlık, Can Güvenliği Mazeretleri Ve Engellilik Durumu İle Diğer Nedenlere Bağlı Yer Değiştirme Takvimine İlişkin Duyuru "
01/07/2016,http://atama.meb.gov.tr/?islemID=197,Haziran 2016 Engelli Öğretmen Alımı Sonuçları 
01/07/2016,http://yyegm.meb.gov.tr/www/yurt-disinda-gorevlendirilecek-ogretmenleri-secme-sinavi/icerik/155,Yurt Dışında Görevlendirilecek Öğretmenleri Seçme Sınavı 
30/06/2016,http://orgm.meb.gov.tr/www/2016-2017-yili-bilim-ve-sanat-merkezlerine-yerlestirme-sonuclari/icerik/761,2016-2017 Yılı Bilim ve Sanat Merkezlerine Yerleştirme Sonuçları 
30/06/2016,http://orgm.meb.gov.tr/www/ogrenci-anne-ve-babalara-tatil-onerileri/icerik/760,"Öğrenci, Anne ve Babalara Tatil Önerileri "
29/06/2016,http://ikgm.meb.gov.tr/www/tasra-teskilatinda-egitim-ogretim-hizmetleri-sinifi-disindaki-diger-hizmet-siniflarinda-gorev-yapan-personelin-iller-arasi-istege-bagli-yer-degistirme-kilavuzu/icerik/630,Taşra Teşkilatında Eğitim Öğretim Hizmetleri Sınıfı Dışındaki Diğer Hizmet Sınıflarında Görev Yapan Personelin İller Arası İsteğe Bağlı Yer Değiştirme Kılavuzu 
27/06/2016,http://ikgm.meb.gov.tr/www/haziran-2016-engelli-ogretmen-alimi-tercih-islemleri-duyurusu/icerik/628,2016 Haziran Ayı Engelli Öğretmen Alımı Tercih İşlemleri Duyurusu 
24/06/2016,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari-genel-sartlar/icerik/246,2016 - 2017 yılı Fas Hükümeti Burs Başvuruları Başlamıştır 
23/06/2016,http://www.meb.gov.tr/meb_iys_dosyalar/2016_06/23014914_skasorulansorular.pdf,2016 Temel Eğitimden Ortaöğretime Geçiş Uygulaması Kapsamında Sıkça Sorulan Sorular ve Cevapları 
09/06/2016,http://sgb.meb.gov.tr/www/egitim-ve-ogretimde-yenilikcilik-odulleri-2015-2016-ogretim-yili-saha-ziyaretine-kalma-basarisi-gosteren-kurumlar/icerik/239,Eğitim ve Öğretimde Yenilikçilik Ödülleri 2015-2016 Öğretim Yılı Saha ziyaretine kalma başarısı gösteren kurumlar 
09/06/2016,http://abdigm.meb.gov.tr/www/22-29-temmuz-2016-tarihleri-arasinda-yapilmasi-planlanan-yurt-disi-goreve-uyum-seminerine-iliskin-duyuru/icerik/761,22 - 29 Temmuz 2016 Tarihleri Arasında Yapılması Planlanan Yurt Dışı Göreve Uyum Seminerine İlişkin Duyuru 
09/06/2016,http://yyegm.meb.gov.tr/www/14-21-temmuz-2016-tarihleri-arasinda-yapilmasi-planlanan-yurt-disi-goreve-uyum-seminerine-iliskin-duyuru/icerik/152,14 - 21 Temmuz 2016 Tarihleri Arasında Yapılması Planlanan Yurt Dışı Göreve Uyum Seminerine İlişkin Duyuru 
06/05/2016,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari/icerik/246 ,2016-2017 Yılı Öğretim Yılı Kuveyt Hükümet 10 Kişilik Arapça Dil Bursu  
04/05/2016,http://sgb.meb.gov.tr/www/egitim-ve-ogretimde-yenilikcilik-odulleri-basvurulari-uzatildi/icerik/234,Eğitim ve Öğretimde Yenilikçilik Ödülleri Başvuruları Uzatıldı 
27/04/2016,http://sgb.meb.gov.tr/yatirim_performans/duyurular/DYP2016.pdf,Millî Eğitim Bakanlığı 2016-2018 Yılı Yatırım Programı Detay Dağılımı 
27/04/2016,http://yyegm.meb.gov.tr/www/calistay-duyurusu/icerik/138,Çalıştay Duyurusu 
25/04/2016,http://sgb.meb.gov.tr/meb_iys_dosyalar/2016_04/28051255_2016_performans_programi.pdf,Millî Eğitim Bakanlığı 2016 Mali Yılı Performans Programı 
25/04/2016,http://basvurular.meb.gov.tr/bsv2_4/egtmufyerdeg_8yilbsv/,2016 İKGM Bulunduğu İlde Kesintisiz 8 Yıl Çalışan Maarif Müfettişlerinin Yer Değiştirme İşlemleri  
22/04/2016,http://ikgm.meb.gov.tr/www/ogretmenlerin-2016-yili-il-ici-ve-iller-arasi-istege-ve-zorunlu-calisma-yukumlulugune-bagli-yer-degistirme-islemlerine-iliskin-duyuru/icerik/596,Öğretmenlerin 2016 Yılı İl İçi ve İller Arası İsteğe ve Zorunlu Çalışma Yükümlülüğüne Bağlı Yer Değiştirme İşlemlerine İlişkin Duyuru 
18/04/2016,http://oygm.meb.gov.tr/www/icerik_goruntule.php?KNO=338,Aday Öğretmen Sınav Sonuç Duyurusu 
15/04/2016,http://www.meb.gov.tr http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari/icerik/246,2016-2017 Öğretim Yılı Roman Hükümet 10 Kişilik Yaz Dil Bursu  
12/04/2016,/kurum-standartlari-ogrenci-ve-veli-girisleri/duyuru/10857,Kurum Standartları Öğrenci ve Veli Girişleri 
08/04/2016,http://oygm.meb.gov.tr/www/aday-ogretmen-sinavlari-duyurusu/icerik/334,Aday Öğretmen Sınavları Duyurusu 
04/04/2016,http://sgb.meb.gov.tr/www/egitim-ve-ogretimde-yenilikcilik-odulleri-basvurulari-4-nisan-4-mayis-2016/icerik/234,Eğitim ve Öğretimde Yenilikçilik Ödülleri Başvuruları (4 Nisan-4 Mayıs 2016) 
25/03/2016,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari/icerik/246,2016-2017 Öğretim Yılı İtalya Hükümet Bursu Duyurusu 
22/03/2016,http://ikgm.meb.gov.tr/www/milli-egitim-bakanligina-bagli-egitim-kurumlarina-yonetici-gorevlendirme-kilavuzu/icerik/588,Millî Eğitim Bakanlığına Bağlı Eğitim Kurumlarına Yönetici Görevlendirme Kılavuzu  
21/03/2016,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari/icerik/246,Belçika Hükümeti Dil Bursu Duyurusu 
18/03/2016,http://sgb.meb.gov.tr/www/mill-egitim-istatistikleri-yayimlanmistir-orgun-egitim-2015-2016/icerik/233,Millî Eğitim İstatistikleri Yayımlanmıştır (Örgün Eğitim 2015-2016) 
11/03/2016,/egitim-kurumlari-mudur-basyardimciligi-mudur-yardimciligi-sinavi-sinav-giris-karti/duyuru/10624,Eğitim Kurumları Müdür Başyardımcılığı/ Müdür Yardımcılığı Sınavı Sınav Giriş Kartı 
01/03/2016,http://atama.meb.gov.tr/?islemID=190,Millî Eğitim Bakanlığı Personelinin Görevde Yükselme (Şef - Memur) Atama Sonuçları 
29/02/2016,http://sgb.meb.gov.tr/meb_iys_dosyalar/2016_02/29061209_2015darefaalyetraporu.pdf,Millî Eğitim Bakanlığı 2015 Yılı Faaliyet Raporu Yayımlanmıştır 
25/02/2016,http://orgm.meb.gov.tr/www/bilsem-grup-tarama-sistemi-demo-uygulamasi-yayimlandi/icerik/682,Bilsem Grup Tarama Sistemi Demo Uygulaması Yayımlandı 
22/02/2016,http://oygm.meb.gov.tr/www/aday-ogretmenlik-sinavi-ucret-yatirma-suresinin-uzatilmasi-hakkinda-duyuru/icerik/323,Aday Öğretmenlik Sınavı Ücret Yatırma Süresinin Uzatılması Hakkında Duyuru 
19/02/2016,http://ikgm.meb.gov.tr/www/aday-ogretmen-yetistirme-sureci-atama-sonuclari/icerik/582,Aday Öğretmen Yetiştirme Süreci Atama Sonuçları 
15/02/2016,http://orgm.meb.gov.tr/www/ozel-egitim-materyal-ve-etkinlik-yarismasi-duzenleniyor/icerik/675,Özel Eğitim Materyal ve Etkinlik Yarışması Düzenleniyor 
12/02/2016,http://ikgm.meb.gov.tr/www/10-subat-2016-tarihinde-ilk-atama-ve-mill-sporcu-kapaminda-atananlardan-adayligi-kaldirilmis-ogretmenler-icin-duyuru/icerik/576,10 Şubat 2016 Tarihinde İlk atama ve Millî Sporcu Kapsamında Atananlardan Adaylığı Kaldırılmış Öğretmenler İçin Duyuru 
12/02/2016,http://oygm.meb.gov.tr/www/aday-ogretmenlerin-mazerete-bagli-sinav-yeri-degisikligi-talepleri/icerik/318,Aday Öğretmenlerin Mazerete Bağlı Sınav Yeri Değişikliği Talepleri 
11/02/2016,http://ikgm.meb.gov.tr/www/merkez-ve-tasra-teskilati-gorevde-yukselme-sef-memur-atama-kilavuzu/icerik/575,Merkez ve Taşra Teşkilatı Görevde Yükselme ( Şef - Memur ) Atama Kılavuzu  
10/02/2016,http://ikgm.meb.gov.tr/www/2016-yili-subat-donemi-ogretmen-atama-sonuclari/icerik/572,2016 Yılı Şubat Dönemi Öğretmen Atama Sonuçları 
10/02/2016,http://dogm.meb.gov.tr/www/5-turkiye-deger-odulleri/icerik/350,5. Türkiye Değer Ödülleri 
02/02/2016,https://ilkatama.meb.gov.tr/,2016 Yılı Şubat Dönemi Öğretmenlik İlk Atama Başvurusu 
27/01/2016,http://ikgm.meb.gov.tr/www/2016-yili-subat-donemi-ogretmenlik-icin-basvuru-ve-atama-duyurusu/icerik/570,2016 Yılı Şubat Dönemi Öğretmenlik İçin Başvuru ve Atama Duyurusu 
18/01/2016,http://oygm.meb.gov.tr/www/asli-ogretmenlige-gecis-yazili-ve-sozlu-sinav-kilavuzu-19032016/icerik/308,Aday Öğretmen Sınav Kılavuzu 
07/01/2016,http://personel.meb.gov.tr/www/tc-meb-ikgm-2015-yili-merkez-ve-tasra-teskilati-gorevde-yukselme-sinavi-sonucu-olusan-basari-listesi/icerik/567,T.C. M.E.B. İKGM 2015 Yılı Merkez ve Taşra Teşkilatı Görevde Yükselme Sınavı Sonucu Oluşan Başarı Listesi 
07/01/2016,http://sgb.meb.gov.tr/www/meb-2016-yili-is-takvimi-yayinlanmistir/icerik/226,MEB 2016 Yılı İş Takvimi Yayınlanmıştır 
06/01/2016,http://oygm.meb.gov.tr/www/2016-ogretmenlik-alan-bilgisi-testi-oabt-sinav-yapilacak-alanlar/icerik/306,2016-ÖĞRETMENLİK ALAN BİLGİSİ TESTİ (ÖABT): SINAV YAPILACAK ALANLAR 
05/01/2016,http://ikgm.meb.gov.tr/www/2016-ocak-ayi-ogretmenlerin-aile-birligi-saglik-can-guvenligi-mazeretleri-ve-engellilik-durumu-ile-diger-nedenlere-bagli-yer-degistirme-duyurusu/icerik/565,Öğretmenlerin özür grubu yer değiştirme duyurusu 
31/12/2015,http://yegitek.meb.gov.tr/www/egitimde-fatih-projesi-kapsaminda-eba-studyosu-yapim-isi-ihale-ilani/icerik/487,Eğitimde Fatih Projesi Kapsamında Eba Stüdyosu Yapım İşi İhale İlanı 
30/12/2015,http://sgb.meb.gov.tr/www/2015-yili-kurumsal-mali-durum-ve-beklentiler-raporu-yayinlanmistir/icerik/225,2015 Yılı Kurumsal Mali Durum ve Beklentiler Raporu Yayınlanmıştır 
29/12/2015,http://yegitek.meb.gov.tr/www/egitimde-fatih-projesi-kapsaminda-2016da-yapilacak-fuarlari-iceren-ihale-ilani/icerik/477,"Eğitimde Fatih Projesi Kapsamında, 2016´da Yapılacak Fuarları İçeren İhale İlanı "
25/12/2015,http://yegitek.meb.gov.tr/www/egitimde-fatih-projesi-kapsaminda-engelsiz-eba-egitim-icerigi-alimi/icerik/476,Eğitimde FATİH Projesi kapsamında Engelsiz EBA Eğitim İçeriği Alımı 
23/12/2015,http://ikgm.meb.gov.tr/www/2015-yili-aralik-ayi-engelli-ogretmen-alimi-2-asama-basvurusu/icerik/557,2015 Yılı Aralık Ayı Engelli Öğretmen Alımı 2. Aşama Başvurusu 
21/12/2015,http://sgb.meb.gov.tr/www/egitim-ve-ogretimde-yenilikcilik-odulleri-bakanlik-odul-toreni/icerik/223,"""Eğitim ve Öğretimde Yenilikçilik Ödülleri"" Bakanlık Ödül Töreni "
08/12/2015,http://yegitek.meb.gov.tr/www/egitimde-fatih-projesi-kapsaminda-yapilacak-olan-eba-studyosu-yapim-isi-ihale-ilani/icerik/452,Eğitimde Fatih Projesi Kapsamında Yapılacak Olan Eba Stüdyosu Yapım İşi İhale İlanı 
07/12/2015,http://ikgm.meb.gov.tr/www/2015-aralik-ayi-engelli-ogretmen-alimi-duyurusu/icerik/555,2015 Aralık Ayı Engelli Öğretmen Alımı Duyurusu 
02/12/2015,http://ikgm.meb.gov.tr/www/gorevde-yukselme-sinavina-katilacak-personele-iliskin-duyuru/icerik/554,Görevde Yükselme Sınavına Katılacak Personele İlişkin Duyuru 
26/11/2015,http://abdigm.meb.gov.tr/abdigm/sinav/okutman_sonuc.aspx,11-12 Kasım 2015 Tarihlerinde Yapılan Yurt Dışı Okutmanlık Sınavı Sonucu 
19/11/2015,http://orgm.meb.gov.tr/www/ortak-sinavlarda-ogrenci-ogretmen-ve-veli-bilgilendirme-rehberleri/icerik/632,"Ortak Sınavlarda Öğrenci, Öğretmen ve Veli Bilgilendirme Rehberleri "
10/11/2015,http://ikgm.meb.gov.tr/www/gorevde-yukselme-sinavina-katilacaklara-iliskin-duyuru/icerik/544,Görevde Yükselme Sınavına Katılacaklara İlişkin Duyuru 
02/11/2015,http://abdigm.meb.gov.tr/www/ogrenciler-abyi-ogreniyor-projesi-yarisma-duyurulari/icerik/661,Öğrenciler AB’yi Öğreniyor Projesi Yarışma Duyuruları 
23/10/2015,http://abdigm.meb.gov.tr/www/yurt-disinda-gorevlendirilecek-okutmanlari-secme-sinavina-katilacak-aday-listesi/icerik/659,Yurt Dışında Görevlendirilecek Öğretim Üyesi/Öğretim Görevlisi/Okutman Seçme Sınavı Duyurusu 
23/10/2015,http://orgm.meb.gov.tr/www/2015-2016-bilim-ve-sanat-merkezleri-ogrenci-tanilama-kilavuzu-yayimlandi/icerik/619,2015-2016 Bilim ve Sanat Merkezleri Öğrenci Tanılama Kılavuzu yayımlandı 
19/10/2015,http://ikgm.meb.gov.tr/www/2015-yili-merkez-ve-tasra-teskilati-gorevde-yukselme-sinavi-basvuru-ekrani/icerik/538,2015 Yılı Merkez ve Taşra Teşkilatı Görevde Yükselme Sınavı Başvuru Ekranı 
16/10/2015,http://ikgm.meb.gov.tr/www/2015-yili-merkez-ve-tasra-teskilati-gorevde-yukselme-sinavi-sef-memur-basvuru-kilavuzu/icerik/537,2015 Yılı Merkez Ve Taşra Teşkilatı Görevde Yükselme Sınavı (Şef - Memur) Başvuru Kılavuzu 
16/10/2015,http://yegitek.meb.gov.tr/www/egitimde-fatih-projesi-kapsaminda-elektronik-egitim-icerigi-hizmeti-alimi-ihalesi-ilani/icerik/402,Eğitimde Fatih Projesi Kapsamında Elektronik Eğitim İçeriği Hizmeti Alımı İhalesi İlanı 
14/10/2015,http://yyegm.meb.gov.tr/www/2015-ylsy-sozlu-sinavda-basarili-olan-adaylarin-kurum-tercihlerinin-alinmasi/icerik/104,2015 YLSY - Sözlü Sınavda Başarılı Olan Adayların Kurum Tercihlerinin Alınması 
09/10/2015,http://ikgm.meb.gov.tr/www/cografya-alani-icin-ogretmen-atama-sonuclari/icerik/534,Coğrafya Alanı İçin Öğretmen Atama Sonuçları 
30/09/2015,http://ikgm.meb.gov.tr/www/cografya-alani-icin-ogretmen-atama-duyurusu/icerik/528,Coğrafya Alanı İçin Öğretmen Atama Duyurusu 
21/09/2015,http://yyegm.meb.gov.tr/www/2015-ylsy-yurt-disina-lisansustu-ogrenim-gormek-uzere-gonderilecek-ogrencilerin-sozlu-sinav-sonuclari-aciklanmistir/icerik/102,2015 YLSY - Yurt Dışına Lisansüstü Öğrenim Görmek Üzere Gönderilecek Öğrencilerin Sözlü Sınav Sonuçları Açıklanmıştır 
17/09/2015,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari/icerik/246,2016-2017 Yılı Öğretim Yılı İsviçre Hükümet Bursu başvuruları Başlamıştır 
16/09/2015,http://oyegm.meb.gov.tr/www/asli-ogretmenlige-gecis-yazili-sinavi-basvuru-suresinin-uzatilmasi/icerik/293,Asli Öğretmenliğe Geçiş Yazılı Sınavı Başvuru Süresinin Uzatılması 
16/09/2015,http://oyegm.meb.gov.tr/www/mazeretleri-sebebi-ile-farkli-illerde-sinava-girmek-isteyen-aday-ogretmenlere-yonelik-duyuru/icerik/292,Mazeretleri Sebebi İle Farklı İllerde Sınava Girmek İsteyen Aday Öğretmenlere Yönelik Duyuru 
15/09/2015,http://ikgm.meb.gov.tr/www/2015-yili-eylul-donemi-ogretmen-atama-sonuclari/icerik/527,2015 Yılı Eylül Dönemi Öğretmen Atama Sonuçları 
11/09/2015,http://abdigm.meb.gov.tr/www/2015-ii-yurt-disinda-gorevlendirilecek-ogretmenlerin-mesleki-yeterlilik-sinavi-ve-temsil-yetenegi-mulakat-kilavuzunda-tarih-degisikligi-yapilmistir/icerik/644,2015-II Yurt Dışında Görevlendirilecek Öğretmenlerin Mesleki Yeterlilik Sınavı ve Temsil Yeteneği Mülakat Kılavuzunda Tarih Değişikliği Yapılmıştır 
11/09/2015,http://ookgm.meb.gov.tr/www/egitim-ve-ogretim-destegi-yerlestirme-sonuclari/icerik/652,Eğitim ve Öğretim Desteği Yerleştirme Sonuçları 
08/09/2015,http://sgb.meb.gov.tr/www/mill-egitim-bakanligi-2015-2019-stratejik-plani-yayinlanmistir/icerik/181,Millî Eğitim Bakanlığı 2015-2019 Stratejik Planı Yayınlanmıştır 
10/09/2015,http://sgb.meb.gov.tr/meb_iys_dosyalar/2015_09/10102424_ogretimyilinahazirlik.pdf,2015-2016 Eğitim Öğretim Yılına Hazırlık Ödeneği 
04/09/2015,http://ilkatama.meb.gov.tr,2015 Yılı Öğretmen İlk Atama Başvurusu İçin Tıklayınız 
04/09/2015,http://ookgm.meb.gov.tr/www/egitim-ve-ogretim-destegi-tercih-islemleri-icin-tiklayiniz/icerik/645,Eğitim ve Öğretim Desteği Tercih İşlemleri için Tıklayınız 
03/09/2015,http://ookgm.meb.gov.tr/www/egitim-ogretim-destegi-tercih-islemi-yapacak-ogrencilerin-puanlari/icerik/640,Eğitim Öğretim Desteği Tercih İşlemi Yapacak Öğrencilerin Puanları 
